# Theta(deg)	State0	State1	State2	State3
0.000000	0.000000000000	-0.000000000000	0.000000000000	0.000000000000
0.018000	0.000000000000	-0.000314190684	0.000000000000	0.000000000000
0.036000	0.000000000000	-0.000628381369	0.000000000000	0.000000000000
0.054000	0.000000000000	-0.000942572053	0.000000000000	0.000000000000
0.072000	0.000000000000	-0.001256762738	0.000000000000	0.000000000000
0.090000	0.000000000000	-0.001570953422	0.000000000000	0.000000000000
0.108000	0.000000000000	-0.001885144107	0.000000000000	0.000000000000
0.126000	0.000000000000	-0.002199334791	0.000000000000	0.000000000000
0.144000	0.000000000000	-0.002513525475	0.000000000000	0.000000000000
0.162000	0.000000000000	-0.002827716160	0.000000000000	0.000000000000
0.180000	0.000000000000	-0.003141906844	0.000000000000	0.000000000000
0.198000	0.000000000000	-0.003456097529	0.000000000000	0.000000000000
0.216000	0.000000000000	-0.003770288213	0.000000000000	0.000000000000
0.234000	0.000000000000	-0.004084478898	0.000000000000	0.000000000000
0.252000	0.000000000000	-0.004398669582	0.000000000000	0.000000000000
0.270000	0.000000000000	-0.004712860266	0.000000000000	0.000000000000
0.288000	0.000000000000	-0.005027050951	0.000000000000	0.000000000000
0.306000	0.000000000000	-0.005341241635	0.000000000000	0.000000000000
0.324000	0.000000000000	-0.005655432320	0.000000000000	0.000000000000
0.342000	0.000000000000	-0.005969623004	0.000000000000	0.000000000000
0.360000	0.000000000000	-0.006283813689	0.000000000000	0.000000000000
0.378000	0.000000000000	-0.006598004373	0.000000000000	0.000000000000
0.396000	0.000000000000	-0.006912195057	0.000000000000	0.000000000000
0.414000	0.000000000000	-0.007226385742	0.000000000000	0.000000000000
0.432000	0.000000000000	-0.007540576426	0.000000000000	0.000000000000
0.450000	0.000000000000	-0.007854767111	0.000000000000	0.000000000000
0.468000	0.000000000000	-0.008168957795	0.000000000000	0.000000000000
0.486000	0.000000000000	-0.008483148480	0.000000000000	0.000000000000
0.504000	0.000000000000	-0.008797339164	0.000000000000	0.000000000000
0.522000	0.000000000000	-0.009111529848	0.000000000000	0.000000000000
