# Theta(deg)	State0	State1	State2	State3
0.000000	0.000000000000	-0.000000000000	-0.000000000000	0.000000000000
0.576461	0.000000000000	-0.005030572704	-0.005030572704	0.000000000000
1.152922	0.000000000000	-0.010061145408	-0.010061145408	0.000000000000
1.729384	0.000000000000	-0.015091718112	-0.015091718112	0.000000000000
2.305845	0.000000000000	-0.020122290816	-0.020122290816	0.000000000000
2.882306	0.000000000000	-0.025152863520	-0.025152863520	0.000000000000
3.458767	0.000000000000	-0.030183436223	-0.030183436223	0.000000000000
4.035228	0.000000000000	-0.035214008927	-0.035214008927	0.000000000000
4.611689	0.000000000000	-0.040244581631	-0.040244581631	0.000000000000
5.188151	0.000000000000	-0.045275154335	-0.045275154335	0.000000000000
5.764612	0.000000000000	-0.050305727039	-0.050305727039	0.000000000000
6.341073	0.000000000000	-0.055336299743	-0.055336299743	0.000000000000
6.917534	0.000000000000	-0.060366872447	-0.060366872447	0.000000000000
7.493995	0.000000000000	-0.065397445151	-0.065397445151	0.000000000000
8.070456	0.000000000000	-0.070428017855	-0.070428017855	0.000000000000
8.646918	0.000000000000	-0.075458590559	-0.075458590559	0.000000000000
9.223379	0.000000000000	-0.080489163263	-0.080489163263	0.000000000000
9.799840	0.000000000000	-0.085519735966	-0.085519735966	0.000000000000
10.376301	0.000000000000	-0.090550308670	-0.090550308670	0.000000000000
10.952762	0.000000000000	-0.095580881374	-0.095580881374	0.000000000000
11.529223	0.000000000000	-0.100611454078	-0.100611454078	0.000000000000
12.105685	0.000000000000	-0.105642026782	-0.105642026782	0.000000000000
12.682146	0.000000000000	-0.110672599486	-0.110672599486	0.000000000000
13.258607	0.000000000000	-0.115703172190	-0.115703172190	0.000000000000
13.835068	0.000000000000	-0.120733744894	-0.120733744894	0.000000000000
14.411529	0.000000000000	-0.125764317598	-0.125764317598	0.000000000000
14.987990	0.000000000000	-0.130794890302	-0.130794890302	0.000000000000
15.564452	0.000000000000	-0.135825463005	-0.135825463005	0.000000000000
16.140913	0.000000000000	-0.140856035709	-0.140856035709	0.000000000000
16.717374	0.000000000000	-0.145886608413	-0.145886608413	0.000000000000
17.293835	0.000000000000	-0.150917181117	-0.150917181117	0.000000000000
17.870296	0.000000000000	-0.155947753821	-0.155947753821	0.000000000000
18.446757	0.000000000000	-0.160978326525	-0.160978326525	0.000000000000
19.023219	0.000000000000	-0.166008899229	-0.166008899229	0.000000000000
19.599680	0.000000000000	-0.171039471933	-0.171039471933	0.000000000000
20.176141	0.000000000000	-0.176070044637	-0.176070044637	0.000000000000
20.752602	0.000000000000	-0.181100617341	-0.181100617341	0.000000000000
21.329063	0.000000000000	-0.186131190045	-0.186131190045	0.000000000000
21.905524	0.000000000000	-0.191161762748	-0.191161762748	0.000000000000
22.481986	0.000000000000	-0.196192335452	-0.196192335452	0.000000000000
23.058447	0.000000000000	-0.201222908156	-0.201222908156	0.000000000000
23.634908	0.000000000000	-0.206253480860	-0.206253480860	0.000000000000
24.211369	0.000000000000	-0.211284053564	-0.211284053564	0.000000000000
24.787830	0.000000000000	-0.216314626268	-0.216314626268	0.000000000000
25.364291	0.000000000000	-0.221345198972	-0.221345198972	0.000000000000
25.940753	0.000000000000	-0.226375771676	-0.226375771676	0.000000000000
26.517214	0.000000000000	-0.231406344380	-0.231406344380	0.000000000000
27.093675	0.000000000000	-0.236436917084	-0.236436917084	0.000000000000
27.670136	0.000000000000	-0.241467489788	-0.241467489788	0.000000000000
28.246597	0.000000000000	-0.246498062491	-0.246498062491	0.000000000000
28.823058	0.000000000000	-0.251528635195	-0.251528635195	0.000000000000
29.399520	0.000000000000	-0.256559207899	-0.256559207899	0.000000000000
29.975981	0.000000000000	-0.261589780603	-0.261589780603	0.000000000000
30.552442	0.000000000000	-0.266620353307	-0.266620353307	0.000000000000
31.128903	0.000000000000	-0.271650926011	-0.271650926011	0.000000000000
31.705364	0.000000000000	-0.276681498715	-0.276681498715	0.000000000000
32.281825	0.000000000000	-0.281712071419	-0.281712071419	0.000000000000
32.858287	0.000000000000	-0.286742644123	-0.286742644123	0.000000000000
33.434748	0.000000000000	-0.291773216827	-0.291773216827	0.000000000000
34.011209	0.000000000000	-0.296803789531	-0.296803789531	0.000000000000
34.587670	0.000000000000	-0.301834362234	-0.301834362234	0.000000000000
35.164131	0.000000000000	-0.306864934938	-0.306864934938	0.000000000000
35.740592	0.000000000000	-0.311895507642	-0.311895507642	0.000000000000
36.317054	0.000000000000	-0.316926080346	-0.316926080346	0.000000000000
36.893515	0.000000000000	-0.321956653050	-0.321956653050	0.000000000000
37.469976	0.000000000000	-0.326987225754	-0.326987225754	0.000000000000
38.046437	0.000000000000	-0.332017798458	-0.332017798458	0.000000000000
38.622898	0.000000000000	-0.337048371162	-0.337048371162	0.000000000000
39.199359	0.000000000000	-0.342078943866	-0.342078943866	0.000000000000
39.775821	0.000000000000	-0.347109516570	-0.347109516570	0.000000000000
40.352282	0.000000000000	-0.352140089273	-0.352140089273	0.000000000000
40.928743	0.000000000000	-0.357170661977	-0.357170661977	0.000000000000
41.505204	0.000000000000	-0.362201234681	-0.362201234681	0.000000000000
42.081665	0.000000000000	-0.367231807385	-0.367231807385	0.000000000000
42.658127	0.000000000000	-0.372262380089	-0.372262380089	0.000000000000
43.234588	0.000000000000	-0.377292952793	-0.377292952793	0.000000000000
43.811049	0.000000000000	-0.382323525497	-0.382323525497	0.000000000000
44.387510	0.000000000000	-0.387354098201	-0.387354098201	0.000000000000
44.963971	0.000000000000	-0.392384670905	-0.392384670905	0.000000000000
45.540432	0.000000000000	-0.397415243609	-0.397415243609	0.000000000000
46.116894	0.000000000000	-0.402445816313	-0.402445816313	0.000000000000
46.693355	0.000000000000	-0.407476389016	-0.407476389016	0.000000000000
47.269816	0.000000000000	-0.412506961720	-0.412506961720	0.000000000000
47.846277	0.000000000000	-0.417537534424	-0.417537534424	0.000000000000
48.422738	0.000000000000	-0.422568107128	-0.422568107128	0.000000000000
48.999199	0.000000000000	-0.427598679832	-0.427598679832	0.000000000000
49.575661	0.000000000000	-0.432629252536	-0.432629252536	0.000000000000
50.152122	0.000000000000	-0.437659825240	-0.437659825240	0.000000000000
50.728583	0.000000000000	-0.442690397944	-0.442690397944	0.000000000000
