# Accumulated Berry phases using Original method
# Theta (rad)	Theta (deg)	State 0	State 1	State 2	State 3
4.094886	234.619696	0.000000	-2.047443	-2.047443	0.000000
4.104947	235.196157	0.000000	-2.052474	-2.052474	0.000000
4.115008	235.772618	0.000000	-2.057504	-2.057504	0.000000
4.125070	236.349079	0.000000	-2.062535	-2.062535	0.000000
4.135131	236.925540	0.000000	-2.067565	-2.067565	0.000000
4.145192	237.502002	0.000000	-2.072596	-2.072596	0.000000
4.155253	238.078463	0.000000	-2.077627	-2.077627	0.000000
4.165314	238.654924	0.000000	-2.082657	-2.082657	0.000000
4.175375	239.231385	0.000000	-2.087688	-2.087688	0.000000
4.185436	239.807846	0.000000	-2.092718	-2.092718	0.000000
4.195498	240.384307	0.000000	-2.097749	-2.097749	0.000000
4.205559	240.960769	0.000000	-2.102779	-2.102779	0.000000
4.215620	241.537230	0.000000	-2.107810	-2.107810	0.000000
4.225681	242.113691	0.000000	-2.112841	-2.112841	0.000000
4.235742	242.690152	0.000000	-2.117871	-2.117871	0.000000
4.245803	243.266613	0.000000	-2.122902	-2.122902	0.000000
4.255865	243.843074	0.000000	-2.127932	-2.127932	0.000000
4.265926	244.419536	0.000000	-2.132963	-2.132963	0.000000
4.275987	244.995997	0.000000	-2.137993	-2.137993	0.000000
4.286048	245.572458	0.000000	-2.143024	-2.143024	0.000000
4.296109	246.148919	0.000000	-2.148055	-2.148055	0.000000
4.306170	246.725380	0.000000	-2.153085	-2.153085	0.000000
