# Theta(deg)	State0	State1	State2	State3
981.136910	0.000000000000	-2.278849434870	-2.278849434870	0.000000000000
982.289832	0.000000000000	-2.288910580278	-2.288910580278	0.000000000000
983.442754	0.000000000000	-2.298971725685	-2.298971725685	0.000000000000
984.595677	0.000000000000	-2.309032871093	-2.309032871093	0.000000000000
985.748599	0.000000000000	-2.319094016501	-2.319094016501	0.000000000000
986.901521	0.000000000000	-2.329155161909	-2.329155161909	0.000000000000
988.054444	0.000000000000	-2.339216307317	-2.339216307317	0.000000000000
989.207366	0.000000000000	-2.349277452724	-2.349277452724	0.000000000000
990.360288	0.000000000000	-2.359338598132	-2.359338598132	0.000000000000
991.513211	0.000000000000	-2.369399743540	-2.369399743540	0.000000000000
992.666133	0.000000000000	-2.379460888948	-2.379460888948	0.000000000000
993.819055	0.000000000000	-2.389522034356	-2.389522034356	0.000000000000
994.971978	0.000000000000	-2.399583179764	-2.399583179764	0.000000000000
996.124900	0.000000000000	-2.409644325171	-2.409644325171	0.000000000000
997.277822	0.000000000000	-2.419705470579	-2.419705470579	0.000000000000
998.430745	0.000000000000	-2.429766615987	-2.429766615987	0.000000000000
999.583667	0.000000000000	-2.439827761395	-2.439827761395	0.000000000000
1000.736589	0.000000000000	-2.449888906803	-2.449888906803	0.000000000000
1001.889512	0.000000000000	-2.459950052210	-2.459950052210	0.000000000000
1003.042434	0.000000000000	-2.470011197618	-2.470011197618	0.000000000000
1004.195356	0.000000000000	-2.480072343026	-2.480072343026	0.000000000000
1005.348279	0.000000000000	-2.490133488434	-2.490133488434	0.000000000000
1006.501201	0.000000000000	-2.500194633842	-2.500194633842	0.000000000000
1007.654123	0.000000000000	-2.510255779249	-2.510255779249	0.000000000000
1008.807046	0.000000000000	-2.520316924657	-2.520316924657	0.000000000000
1009.959968	0.000000000000	-2.530378070065	-2.530378070065	0.000000000000
1011.112890	0.000000000000	-2.540439215473	-2.540439215473	0.000000000000
1012.265813	0.000000000000	-2.550500360881	-2.550500360881	0.000000000000
1013.418735	0.000000000000	-2.560561506289	-2.560561506289	0.000000000000
1014.571657	0.000000000000	-2.570622651696	-2.570622651696	0.000000000000
1015.724580	0.000000000000	-2.580683797104	-2.580683797104	0.000000000000
1016.877502	0.000000000000	-2.590744942512	-2.590744942512	0.000000000000
1018.030424	0.000000000000	-2.600806087920	-2.600806087920	0.000000000000
1019.183347	0.000000000000	-2.610867233328	-2.610867233328	0.000000000000
1020.336269	0.000000000000	-2.620928378735	-2.620928378735	0.000000000000
1021.489191	0.000000000000	-2.630989524143	-2.630989524143	0.000000000000
1022.642114	0.000000000000	-2.641050669551	-2.641050669551	0.000000000000
1023.795036	0.000000000000	-2.651111814959	-2.651111814959	0.000000000000
1024.947958	0.000000000000	-2.661172960367	-2.661172960367	0.000000000000
1026.100881	0.000000000000	-2.671234105775	-2.671234105775	0.000000000000
1027.253803	0.000000000000	-2.681295251182	-2.681295251182	0.000000000000
1028.406725	0.000000000000	-2.691356396590	-2.691356396590	0.000000000000
1029.559648	0.000000000000	-2.701417541998	-2.701417541998	0.000000000000
1030.712570	0.000000000000	-2.711478687406	-2.711478687406	0.000000000000
1031.865492	0.000000000000	-2.721539832814	-2.721539832814	0.000000000000
1033.018415	0.000000000000	-2.731600978221	-2.731600978221	0.000000000000
1034.171337	0.000000000000	-2.741662123629	-2.741662123629	0.000000000000
1035.324259	0.000000000000	-2.751723269037	-2.751723269037	0.000000000000
1036.477182	0.000000000000	-2.761784414445	-2.761784414445	0.000000000000
1037.630104	0.000000000000	-2.771845559853	-2.771845559853	0.000000000000
1038.783026	0.000000000000	-2.781906705260	-2.781906705260	0.000000000000
1039.935949	0.000000000000	-2.791967850668	-2.791967850668	0.000000000000
1041.088871	0.000000000000	-2.802028996076	-2.802028996076	0.000000000000
1042.241793	0.000000000000	-2.812090141484	-2.812090141484	0.000000000000
1043.394716	0.000000000000	-2.822151286892	-2.822151286892	0.000000000000
1044.547638	0.000000000000	-2.832212432300	-2.832212432300	0.000000000000
1045.700560	0.000000000000	-2.842273577707	-2.842273577707	0.000000000000
1046.853483	0.000000000000	-2.852334723115	-2.852334723115	0.000000000000
1048.006405	0.000000000000	-2.862395868523	-2.862395868523	0.000000000000
1049.159327	0.000000000000	-2.872457013931	-2.872457013931	0.000000000000
1050.312250	0.000000000000	-2.882518159339	-2.882518159339	0.000000000000
1051.465172	0.000000000000	-2.892579304746	-2.892579304746	0.000000000000
1052.618094	0.000000000000	-2.902640450154	-2.902640450154	0.000000000000
1053.771017	0.000000000000	-2.912701595562	-2.912701595562	0.000000000000
1054.923939	0.000000000000	-2.922762740970	-2.922762740970	0.000000000000
1056.076861	0.000000000000	-2.932823886378	-2.932823886378	0.000000000000
1057.229784	0.000000000000	-2.942885031785	-2.942885031785	0.000000000000
1058.382706	0.000000000000	-2.952946177193	-2.952946177193	0.000000000000
1059.535629	0.000000000000	-2.963007322601	-2.963007322601	0.000000000000
1060.688551	0.000000000000	-2.973068468009	-2.973068468009	0.000000000000
1061.841473	0.000000000000	-2.983129613417	-2.983129613417	0.000000000000
1062.994396	0.000000000000	-2.993190758825	-2.993190758825	0.000000000000
1064.147318	0.000000000000	-3.003251904232	-3.003251904232	0.000000000000
1065.300240	0.000000000000	-3.013313049640	-3.013313049640	0.000000000000
1066.453163	0.000000000000	-3.023374195048	-3.023374195048	0.000000000000
1067.606085	0.000000000000	-3.033435340456	-3.033435340456	0.000000000000
1068.759007	0.000000000000	-3.043496485864	-3.043496485864	0.000000000000
1069.911930	0.000000000000	-3.053557631271	-3.053557631271	0.000000000000
1071.064852	0.000000000000	-3.063618776679	-3.063618776679	0.000000000000
1072.217774	0.000000000000	-3.073679922087	-3.073679922087	0.000000000000
1073.370697	0.000000000000	-3.083741067495	-3.083741067495	0.000000000000
1074.523619	0.000000000000	-3.093802212903	-3.093802212903	0.000000000000
1075.676541	0.000000000000	-3.103863358310	-3.103863358310	0.000000000000
1076.829464	0.000000000000	-3.113924503718	-3.113924503718	0.000000000000
1077.982386	0.000000000000	-3.123985649126	-3.123985649126	0.000000000000
1079.135308	0.000000000000	-3.134046794534	-3.134046794534	0.000000000000
1080.288231	0.000000000000	-3.139077367238	-3.139077367238	0.000000000000
1081.441153	0.000000000000	-3.129016221830	-3.129016221830	0.000000000000
1082.594075	0.000000000000	-3.118955076422	-3.118955076422	0.000000000000
1083.746998	0.000000000000	-3.108893931014	-3.108893931014	0.000000000000
1084.899920	0.000000000000	-3.098832785607	-3.098832785607	0.000000000000
1086.052842	0.000000000000	-3.088771640199	-3.088771640199	0.000000000000
1087.205765	0.000000000000	-3.078710494791	-3.078710494791	0.000000000000
1088.358687	0.000000000000	-3.068649349383	-3.068649349383	0.000000000000
1089.511609	0.000000000000	-3.058588203975	-3.058588203975	0.000000000000
1090.664532	0.000000000000	-3.048527058568	-3.048527058568	0.000000000000
1091.817454	0.000000000000	-3.038465913160	-3.038465913160	0.000000000000
1092.970376	0.000000000000	-3.028404767752	-3.028404767752	0.000000000000
1094.123299	0.000000000000	-3.018343622344	-3.018343622344	0.000000000000
1095.276221	0.000000000000	-3.008282476936	-3.008282476936	0.000000000000
1096.429143	0.000000000000	-2.998221331528	-2.998221331528	0.000000000000
1097.582066	0.000000000000	-2.988160186121	-2.988160186121	0.000000000000
1098.734988	0.000000000000	-2.978099040713	-2.978099040713	0.000000000000
1099.887910	0.000000000000	-2.968037895305	-2.968037895305	0.000000000000
1101.040833	0.000000000000	-2.957976749897	-2.957976749897	0.000000000000
1102.193755	0.000000000000	-2.947915604489	-2.947915604489	0.000000000000
1103.346677	0.000000000000	-2.937854459082	-2.937854459082	0.000000000000
1104.499600	0.000000000000	-2.927793313674	-2.927793313674	0.000000000000
1105.652522	0.000000000000	-2.917732168266	-2.917732168266	0.000000000000
1106.805444	0.000000000000	-2.907671022858	-2.907671022858	0.000000000000
1107.958367	0.000000000000	-2.897609877450	-2.897609877450	0.000000000000
1109.111289	0.000000000000	-2.887548732043	-2.887548732043	0.000000000000
1110.264211	0.000000000000	-2.877487586635	-2.877487586635	0.000000000000
1111.417134	0.000000000000	-2.867426441227	-2.867426441227	0.000000000000
1112.570056	0.000000000000	-2.857365295819	-2.857365295819	0.000000000000
1113.722978	0.000000000000	-2.847304150411	-2.847304150411	0.000000000000
1114.875901	0.000000000000	-2.837243005003	-2.837243005003	0.000000000000
1116.028823	0.000000000000	-2.827181859596	-2.827181859596	0.000000000000
1117.181745	0.000000000000	-2.817120714188	-2.817120714188	0.000000000000
1118.334668	0.000000000000	-2.807059568780	-2.807059568780	0.000000000000
1119.487590	0.000000000000	-2.796998423372	-2.796998423372	0.000000000000
1120.640512	0.000000000000	-2.786937277964	-2.786937277964	0.000000000000
1121.793435	0.000000000000	-2.776876132557	-2.776876132557	0.000000000000
1122.946357	0.000000000000	-2.766814987149	-2.766814987149	0.000000000000
1124.099279	0.000000000000	-2.756753841741	-2.756753841741	0.000000000000
1125.252202	0.000000000000	-2.746692696333	-2.746692696333	0.000000000000
1126.405124	0.000000000000	-2.736631550925	-2.736631550925	0.000000000000
1127.558046	0.000000000000	-2.726570405517	-2.726570405517	0.000000000000
1128.710969	0.000000000000	-2.716509260110	-2.716509260110	0.000000000000
1129.863891	0.000000000000	-2.706448114702	-2.706448114702	0.000000000000
1131.016813	0.000000000000	-2.696386969294	-2.696386969294	0.000000000000
1132.169736	0.000000000000	-2.686325823886	-2.686325823886	0.000000000000
1133.322658	0.000000000000	-2.676264678478	-2.676264678478	0.000000000000
1134.475580	0.000000000000	-2.666203533071	-2.666203533071	0.000000000000
1135.628503	0.000000000000	-2.656142387663	-2.656142387663	0.000000000000
1136.781425	0.000000000000	-2.646081242255	-2.646081242255	0.000000000000
1137.934347	0.000000000000	-2.636020096847	-2.636020096847	0.000000000000
1139.087270	0.000000000000	-2.625958951439	-2.625958951439	0.000000000000
1140.240192	0.000000000000	-2.615897806032	-2.615897806032	0.000000000000
1141.393114	0.000000000000	-2.605836660624	-2.605836660624	0.000000000000
1142.546037	0.000000000000	-2.595775515216	-2.595775515216	0.000000000000
1143.698959	0.000000000000	-2.585714369808	-2.585714369808	0.000000000000
1144.851882	0.000000000000	-2.575653224400	-2.575653224400	0.000000000000
1146.004804	0.000000000000	-2.565592078992	-2.565592078992	0.000000000000
1147.157726	0.000000000000	-2.555530933585	-2.555530933585	0.000000000000
1148.310649	0.000000000000	-2.545469788177	-2.545469788177	0.000000000000
1149.463571	0.000000000000	-2.535408642769	-2.535408642769	0.000000000000
1150.616493	0.000000000000	-2.525347497361	-2.525347497361	0.000000000000
1151.769416	0.000000000000	-2.515286351953	-2.515286351953	0.000000000000
1152.922338	0.000000000000	-2.505225206546	-2.505225206546	0.000000000000
1154.075260	0.000000000000	-2.495164061138	-2.495164061138	0.000000000000
1155.228183	0.000000000000	-2.485102915730	-2.485102915730	0.000000000000
1156.381105	0.000000000000	-2.475041770322	-2.475041770322	0.000000000000
1157.534027	0.000000000000	-2.464980624914	-2.464980624914	0.000000000000
1158.686950	0.000000000000	-2.454919479507	-2.454919479507	0.000000000000
1159.839872	0.000000000000	-2.444858334099	-2.444858334099	0.000000000000
1160.992794	0.000000000000	-2.434797188691	-2.434797188691	0.000000000000
1162.145717	0.000000000000	-2.424736043283	-2.424736043283	0.000000000000
1163.298639	0.000000000000	-2.414674897875	-2.414674897875	0.000000000000
1164.451561	0.000000000000	-2.404613752467	-2.404613752467	0.000000000000
1165.604484	0.000000000000	-2.394552607060	-2.394552607060	0.000000000000
1166.757406	0.000000000000	-2.384491461652	-2.384491461652	0.000000000000
1167.910328	0.000000000000	-2.374430316244	-2.374430316244	0.000000000000
1169.063251	0.000000000000	-2.364369170836	-2.364369170836	0.000000000000
1170.216173	0.000000000000	-2.354308025428	-2.354308025428	0.000000000000
