# Accumulated Berry phases using Original method
# Theta (rad)	Theta (deg)	State 0	State 1	State 2	State 3
8.733074	500.368295	0.000000	-1.916648	-1.916648	0.000000
8.753197	501.521217	0.000000	-1.906587	-1.906587	0.000000
8.773319	502.674139	0.000000	-1.896526	-1.896526	0.000000
8.793441	503.827062	0.000000	-1.886465	-1.886465	0.000000
8.813563	504.979984	0.000000	-1.876404	-1.876404	0.000000
8.833686	506.132906	0.000000	-1.866342	-1.866342	0.000000
8.853808	507.285829	0.000000	-1.856281	-1.856281	0.000000
8.873930	508.438751	0.000000	-1.846220	-1.846220	0.000000
8.894053	509.591673	0.000000	-1.836159	-1.836159	0.000000
8.914175	510.744596	0.000000	-1.826098	-1.826098	0.000000
8.934297	511.897518	0.000000	-1.816037	-1.816037	0.000000
8.954419	513.050440	0.000000	-1.805976	-1.805976	0.000000
8.974542	514.203363	0.000000	-1.795914	-1.795914	0.000000
8.994664	515.356285	0.000000	-1.785853	-1.785853	0.000000
9.014786	516.509207	0.000000	-1.775792	-1.775792	0.000000
9.034909	517.662130	0.000000	-1.765731	-1.765731	0.000000
9.055031	518.815052	0.000000	-1.755670	-1.755670	0.000000
9.075153	519.967974	0.000000	-1.745609	-1.745609	0.000000
9.095275	521.120897	0.000000	-1.735548	-1.735548	0.000000
9.115398	522.273819	0.000000	-1.725486	-1.725486	0.000000
9.135520	523.426741	0.000000	-1.715425	-1.715425	0.000000
9.155642	524.579664	0.000000	-1.705364	-1.705364	0.000000
9.175765	525.732586	0.000000	-1.695303	-1.695303	0.000000
9.195887	526.885508	0.000000	-1.685242	-1.685242	0.000000
9.216009	528.038431	0.000000	-1.675181	-1.675181	0.000000
9.236131	529.191353	0.000000	-1.665120	-1.665120	0.000000
9.256254	530.344275	0.000000	-1.655058	-1.655058	0.000000
9.276376	531.497198	0.000000	-1.644997	-1.644997	0.000000
9.296498	532.650120	0.000000	-1.634936	-1.634936	0.000000
9.316621	533.803042	0.000000	-1.624875	-1.624875	0.000000
9.336743	534.955965	0.000000	-1.614814	-1.614814	0.000000
9.356865	536.108887	0.000000	-1.604753	-1.604753	0.000000
9.376988	537.261809	0.000000	-1.594692	-1.594692	0.000000
9.397110	538.414732	0.000000	-1.584630	-1.584630	0.000000
9.417232	539.567654	0.000000	-1.574569	-1.574569	0.000000
9.437354	540.720576	0.000000	-1.564508	-1.564508	0.000000
9.457477	541.873499	0.000000	-1.554447	-1.554447	0.000000
9.477599	543.026421	0.000000	-1.544386	-1.544386	0.000000
9.497721	544.179343	0.000000	-1.534325	-1.534325	0.000000
9.517844	545.332266	0.000000	-1.524264	-1.524264	0.000000
9.537966	546.485188	0.000000	-1.514202	-1.514202	0.000000
9.558088	547.638110	0.000000	-1.504141	-1.504141	0.000000
9.578210	548.791033	0.000000	-1.494080	-1.494080	0.000000
9.598333	549.943955	0.000000	-1.484019	-1.484019	0.000000
9.618455	551.096878	0.000000	-1.473958	-1.473958	0.000000
9.638577	552.249800	0.000000	-1.463897	-1.463897	0.000000
9.658700	553.402722	0.000000	-1.453836	-1.453836	0.000000
9.678822	554.555645	0.000000	-1.443774	-1.443774	0.000000
9.698944	555.708567	0.000000	-1.433713	-1.433713	0.000000
9.719066	556.861489	0.000000	-1.423652	-1.423652	0.000000
9.739189	558.014412	0.000000	-1.413591	-1.413591	0.000000
9.759311	559.167334	0.000000	-1.403530	-1.403530	0.000000
9.779433	560.320256	0.000000	-1.393469	-1.393469	0.000000
9.799556	561.473179	0.000000	-1.383407	-1.383407	0.000000
9.819678	562.626101	0.000000	-1.373346	-1.373346	0.000000
9.839800	563.779023	0.000000	-1.363285	-1.363285	0.000000
9.859922	564.931946	0.000000	-1.353224	-1.353224	0.000000
9.880045	566.084868	0.000000	-1.343163	-1.343163	0.000000
9.900167	567.237790	0.000000	-1.333102	-1.333102	0.000000
9.920289	568.390713	0.000000	-1.323041	-1.323041	0.000000
9.940412	569.543635	0.000000	-1.312979	-1.312979	0.000000
9.960534	570.696557	0.000000	-1.302918	-1.302918	0.000000
9.980656	571.849480	0.000000	-1.292857	-1.292857	0.000000
10.000779	573.002402	0.000000	-1.282796	-1.282796	0.000000
10.020901	574.155324	0.000000	-1.272735	-1.272735	0.000000
10.041023	575.308247	0.000000	-1.262674	-1.262674	0.000000
10.061145	576.461169	0.000000	-1.252613	-1.252613	0.000000
10.081268	577.614091	0.000000	-1.242551	-1.242551	0.000000
10.101390	578.767014	0.000000	-1.232490	-1.232490	0.000000
10.121512	579.919936	0.000000	-1.222429	-1.222429	0.000000
10.141635	581.072858	0.000000	-1.212368	-1.212368	0.000000
10.161757	582.225781	0.000000	-1.202307	-1.202307	0.000000
10.181879	583.378703	0.000000	-1.192246	-1.192246	0.000000
10.202001	584.531625	0.000000	-1.182185	-1.182185	0.000000
10.222124	585.684548	0.000000	-1.172123	-1.172123	0.000000
10.242246	586.837470	0.000000	-1.162062	-1.162062	0.000000
10.262368	587.990392	0.000000	-1.152001	-1.152001	0.000000
10.282491	589.143315	0.000000	-1.141940	-1.141940	0.000000
10.302613	590.296237	0.000000	-1.131879	-1.131879	0.000000
10.322735	591.449159	0.000000	-1.121818	-1.121818	0.000000
10.342857	592.602082	0.000000	-1.111757	-1.111757	0.000000
10.362980	593.755004	0.000000	-1.101695	-1.101695	0.000000
10.383102	594.907926	0.000000	-1.091634	-1.091634	0.000000
10.403224	596.060849	0.000000	-1.081573	-1.081573	0.000000
10.423347	597.213771	0.000000	-1.071512	-1.071512	0.000000
10.443469	598.366693	0.000000	-1.061451	-1.061451	0.000000
10.463591	599.519616	0.000000	-1.051390	-1.051390	0.000000
10.483714	600.672538	0.000000	-1.041329	-1.041329	0.000000
10.503836	601.825460	0.000000	-1.031267	-1.031267	0.000000
10.523958	602.978383	0.000000	-1.021206	-1.021206	0.000000
10.544080	604.131305	0.000000	-1.011145	-1.011145	0.000000
10.564203	605.284227	0.000000	-1.001084	-1.001084	0.000000
10.584325	606.437150	0.000000	-0.991023	-0.991023	0.000000
10.604447	607.590072	0.000000	-0.980962	-0.980962	0.000000
10.624570	608.742994	0.000000	-0.970901	-0.970901	0.000000
10.644692	609.895917	0.000000	-0.960839	-0.960839	0.000000
10.664814	611.048839	0.000000	-0.950778	-0.950778	0.000000
10.684936	612.201761	0.000000	-0.940717	-0.940717	0.000000
10.705059	613.354684	0.000000	-0.930656	-0.930656	0.000000
10.725181	614.507606	0.000000	-0.920595	-0.920595	0.000000
10.745303	615.660528	0.000000	-0.910534	-0.910534	0.000000
10.765426	616.813451	0.000000	-0.900473	-0.900473	0.000000
10.785548	617.966373	0.000000	-0.890411	-0.890411	0.000000
10.805670	619.119295	0.000000	-0.880350	-0.880350	0.000000
10.825792	620.272218	0.000000	-0.870289	-0.870289	0.000000
10.845915	621.425140	0.000000	-0.860228	-0.860228	0.000000
10.866037	622.578062	0.000000	-0.850167	-0.850167	0.000000
10.886159	623.730985	0.000000	-0.840106	-0.840106	0.000000
10.906282	624.883907	0.000000	-0.830044	-0.830044	0.000000
10.926404	626.036829	0.000000	-0.819983	-0.819983	0.000000
10.946526	627.189752	0.000000	-0.809922	-0.809922	0.000000
10.966648	628.342674	0.000000	-0.799861	-0.799861	0.000000
10.986771	629.495596	0.000000	-0.789800	-0.789800	0.000000
11.006893	630.648519	0.000000	-0.779739	-0.779739	0.000000
11.027015	631.801441	0.000000	-0.769678	-0.769678	0.000000
11.047138	632.954363	0.000000	-0.759616	-0.759616	0.000000
11.067260	634.107286	0.000000	-0.749555	-0.749555	0.000000
11.087382	635.260208	0.000000	-0.739494	-0.739494	0.000000
11.107505	636.413131	0.000000	-0.729433	-0.729433	0.000000
11.127627	637.566053	0.000000	-0.719372	-0.719372	0.000000
11.147749	638.718975	0.000000	-0.709311	-0.709311	0.000000
11.167871	639.871898	0.000000	-0.699250	-0.699250	0.000000
11.187994	641.024820	0.000000	-0.689188	-0.689188	0.000000
11.208116	642.177742	0.000000	-0.679127	-0.679127	0.000000
11.228238	643.330665	0.000000	-0.669066	-0.669066	0.000000
11.248361	644.483587	0.000000	-0.659005	-0.659005	0.000000
11.268483	645.636509	0.000000	-0.648944	-0.648944	0.000000
11.288605	646.789432	0.000000	-0.638883	-0.638883	0.000000
11.308727	647.942354	0.000000	-0.628822	-0.628822	0.000000
11.328850	649.095276	0.000000	-0.618760	-0.618760	0.000000
11.348972	650.248199	0.000000	-0.608699	-0.608699	0.000000
11.369094	651.401121	0.000000	-0.598638	-0.598638	0.000000
11.389217	652.554043	0.000000	-0.588577	-0.588577	0.000000
11.409339	653.706966	0.000000	-0.578516	-0.578516	0.000000
11.429461	654.859888	0.000000	-0.568455	-0.568455	0.000000
11.449583	656.012810	0.000000	-0.558394	-0.558394	0.000000
11.469706	657.165733	0.000000	-0.548332	-0.548332	0.000000
11.489828	658.318655	0.000000	-0.538271	-0.538271	0.000000
11.509950	659.471577	0.000000	-0.528210	-0.528210	0.000000
11.530073	660.624500	0.000000	-0.518149	-0.518149	0.000000
11.550195	661.777422	0.000000	-0.508088	-0.508088	0.000000
11.570317	662.930344	0.000000	-0.498027	-0.498027	0.000000
11.590440	664.083267	0.000000	-0.487966	-0.487966	0.000000
11.610562	665.236189	0.000000	-0.477904	-0.477904	0.000000
11.630684	666.389111	0.000000	-0.467843	-0.467843	0.000000
11.650806	667.542034	0.000000	-0.457782	-0.457782	0.000000
11.670929	668.694956	0.000000	-0.447721	-0.447721	0.000000
11.691051	669.847878	0.000000	-0.437660	-0.437660	0.000000
11.711173	671.000801	0.000000	-0.427599	-0.427599	0.000000
11.731296	672.153723	0.000000	-0.417538	-0.417538	0.000000
11.751418	673.306645	0.000000	-0.407476	-0.407476	0.000000
11.771540	674.459568	0.000000	-0.397415	-0.397415	0.000000
11.791662	675.612490	0.000000	-0.387354	-0.387354	0.000000
11.811785	676.765412	0.000000	-0.377293	-0.377293	0.000000
11.831907	677.918335	0.000000	-0.367232	-0.367232	0.000000
11.852029	679.071257	0.000000	-0.357171	-0.357171	0.000000
11.872152	680.224179	0.000000	-0.347110	-0.347110	0.000000
11.892274	681.377102	0.000000	-0.337048	-0.337048	0.000000
11.912396	682.530024	0.000000	-0.326987	-0.326987	0.000000
11.932518	683.682946	0.000000	-0.316926	-0.316926	0.000000
11.952641	684.835869	0.000000	-0.306865	-0.306865	0.000000
11.972763	685.988791	0.000000	-0.296804	-0.296804	0.000000
11.992885	687.141713	0.000000	-0.286743	-0.286743	0.000000
12.013008	688.294636	0.000000	-0.276681	-0.276681	0.000000
12.033130	689.447558	0.000000	-0.266620	-0.266620	0.000000
12.053252	690.600480	0.000000	-0.256559	-0.256559	0.000000
12.073374	691.753403	0.000000	-0.246498	-0.246498	0.000000
12.093497	692.906325	0.000000	-0.236437	-0.236437	0.000000
12.113619	694.059247	0.000000	-0.226376	-0.226376	0.000000
12.133741	695.212170	0.000000	-0.216315	-0.216315	0.000000
12.153864	696.365092	0.000000	-0.206253	-0.206253	0.000000
12.173986	697.518014	0.000000	-0.196192	-0.196192	0.000000
12.194108	698.670937	0.000000	-0.186131	-0.186131	0.000000
12.214231	699.823859	0.000000	-0.176070	-0.176070	0.000000
12.234353	700.976781	0.000000	-0.166009	-0.166009	0.000000
12.254475	702.129704	0.000000	-0.155948	-0.155948	0.000000
12.274597	703.282626	0.000000	-0.145887	-0.145887	0.000000
12.294720	704.435548	0.000000	-0.135825	-0.135825	0.000000
12.314842	705.588471	0.000000	-0.125764	-0.125764	0.000000
12.334964	706.741393	0.000000	-0.115703	-0.115703	0.000000
12.355087	707.894315	0.000000	-0.105642	-0.105642	0.000000
12.375209	709.047238	0.000000	-0.095581	-0.095581	0.000000
12.395331	710.200160	0.000000	-0.085520	-0.085520	0.000000
12.415453	711.353082	0.000000	-0.075459	-0.075459	0.000000
12.435576	712.506005	0.000000	-0.065397	-0.065397	0.000000
12.455698	713.658927	0.000000	-0.055336	-0.055336	0.000000
12.475820	714.811849	0.000000	-0.045275	-0.045275	0.000000
12.495943	715.964772	0.000000	-0.035214	-0.035214	0.000000
12.516065	717.117694	0.000000	-0.025153	-0.025153	0.000000
12.536187	718.270616	0.000000	-0.015092	-0.015092	0.000000
12.556309	719.423539	0.000000	-0.005031	-0.005031	0.000000
12.576432	720.576461	0.000000	-0.005031	-0.005031	0.000000
12.596554	721.729384	0.000000	-0.015092	-0.015092	0.000000
12.616676	722.882306	0.000000	-0.025153	-0.025153	0.000000
12.636799	724.035228	0.000000	-0.035214	-0.035214	0.000000
12.656921	725.188151	0.000000	-0.045275	-0.045275	0.000000
12.677043	726.341073	0.000000	-0.055336	-0.055336	0.000000
12.697166	727.493995	0.000000	-0.065397	-0.065397	0.000000
12.717288	728.646918	0.000000	-0.075459	-0.075459	0.000000
12.737410	729.799840	0.000000	-0.085520	-0.085520	0.000000
12.757532	730.952762	0.000000	-0.095581	-0.095581	0.000000
12.777655	732.105685	0.000000	-0.105642	-0.105642	0.000000
12.797777	733.258607	0.000000	-0.115703	-0.115703	0.000000
12.817899	734.411529	0.000000	-0.125764	-0.125764	0.000000
12.838022	735.564452	0.000000	-0.135825	-0.135825	0.000000
12.858144	736.717374	0.000000	-0.145887	-0.145887	0.000000
12.878266	737.870296	0.000000	-0.155948	-0.155948	0.000000
12.898388	739.023219	0.000000	-0.166009	-0.166009	0.000000
12.918511	740.176141	0.000000	-0.176070	-0.176070	0.000000
12.938633	741.329063	0.000000	-0.186131	-0.186131	0.000000
12.958755	742.481986	0.000000	-0.196192	-0.196192	0.000000
12.978878	743.634908	0.000000	-0.206253	-0.206253	0.000000
12.999000	744.787830	0.000000	-0.216315	-0.216315	0.000000
13.019122	745.940753	0.000000	-0.226376	-0.226376	0.000000
13.039244	747.093675	0.000000	-0.236437	-0.236437	0.000000
13.059367	748.246597	0.000000	-0.246498	-0.246498	0.000000
13.079489	749.399520	0.000000	-0.256559	-0.256559	0.000000
13.099611	750.552442	0.000000	-0.266620	-0.266620	0.000000
13.119734	751.705364	0.000000	-0.276681	-0.276681	0.000000
13.139856	752.858287	0.000000	-0.286743	-0.286743	0.000000
13.159978	754.011209	0.000000	-0.296804	-0.296804	0.000000
13.180100	755.164131	0.000000	-0.306865	-0.306865	0.000000
13.200223	756.317054	0.000000	-0.316926	-0.316926	0.000000
13.220345	757.469976	0.000000	-0.326987	-0.326987	0.000000
13.240467	758.622898	0.000000	-0.337048	-0.337048	0.000000
13.260590	759.775821	0.000000	-0.347110	-0.347110	0.000000
13.280712	760.928743	0.000000	-0.357171	-0.357171	0.000000
13.300834	762.081665	0.000000	-0.367232	-0.367232	0.000000
13.320957	763.234588	0.000000	-0.377293	-0.377293	0.000000
13.341079	764.387510	0.000000	-0.387354	-0.387354	0.000000
13.361201	765.540432	0.000000	-0.397415	-0.397415	0.000000
13.381323	766.693355	0.000000	-0.407476	-0.407476	0.000000
13.401446	767.846277	0.000000	-0.417538	-0.417538	0.000000
13.421568	768.999199	0.000000	-0.427599	-0.427599	0.000000
13.441690	770.152122	0.000000	-0.437660	-0.437660	0.000000
13.461813	771.305044	0.000000	-0.447721	-0.447721	0.000000
13.481935	772.457966	0.000000	-0.457782	-0.457782	0.000000
13.502057	773.610889	0.000000	-0.467843	-0.467843	0.000000
13.522179	774.763811	0.000000	-0.477904	-0.477904	0.000000
13.542302	775.916733	0.000000	-0.487966	-0.487966	0.000000
13.562424	777.069656	0.000000	-0.498027	-0.498027	0.000000
13.582546	778.222578	0.000000	-0.508088	-0.508088	0.000000
13.602669	779.375500	0.000000	-0.518149	-0.518149	0.000000
13.622791	780.528423	0.000000	-0.528210	-0.528210	0.000000
13.642913	781.681345	0.000000	-0.538271	-0.538271	0.000000
13.663035	782.834267	0.000000	-0.548332	-0.548332	0.000000
13.683158	783.987190	0.000000	-0.558394	-0.558394	0.000000
13.703280	785.140112	0.000000	-0.568455	-0.568455	0.000000
13.723402	786.293034	0.000000	-0.578516	-0.578516	0.000000
13.743525	787.445957	0.000000	-0.588577	-0.588577	0.000000
13.763647	788.598879	0.000000	-0.598638	-0.598638	0.000000
13.783769	789.751801	0.000000	-0.608699	-0.608699	0.000000
13.803891	790.904724	0.000000	-0.618760	-0.618760	0.000000
13.824014	792.057646	0.000000	-0.628822	-0.628822	0.000000
13.844136	793.210568	0.000000	-0.638883	-0.638883	0.000000
13.864258	794.363491	0.000000	-0.648944	-0.648944	0.000000
13.884381	795.516413	0.000000	-0.659005	-0.659005	0.000000
13.904503	796.669335	0.000000	-0.669066	-0.669066	0.000000
13.924625	797.822258	0.000000	-0.679127	-0.679127	0.000000
13.944748	798.975180	0.000000	-0.689188	-0.689188	0.000000
13.964870	800.128102	0.000000	-0.699250	-0.699250	0.000000
13.984992	801.281025	0.000000	-0.709311	-0.709311	0.000000
14.005114	802.433947	0.000000	-0.719372	-0.719372	0.000000
14.025237	803.586869	0.000000	-0.729433	-0.729433	0.000000
14.045359	804.739792	0.000000	-0.739494	-0.739494	0.000000
14.065481	805.892714	0.000000	-0.749555	-0.749555	0.000000
14.085604	807.045637	0.000000	-0.759616	-0.759616	0.000000
14.105726	808.198559	0.000000	-0.769678	-0.769678	0.000000
14.125848	809.351481	0.000000	-0.779739	-0.779739	0.000000
14.145970	810.504404	0.000000	-0.789800	-0.789800	0.000000
14.166093	811.657326	0.000000	-0.799861	-0.799861	0.000000
14.186215	812.810248	0.000000	-0.809922	-0.809922	0.000000
14.206337	813.963171	0.000000	-0.819983	-0.819983	0.000000
14.226460	815.116093	0.000000	-0.830044	-0.830044	0.000000
14.246582	816.269015	0.000000	-0.840106	-0.840106	0.000000
14.266704	817.421938	0.000000	-0.850167	-0.850167	0.000000
14.286826	818.574860	0.000000	-0.860228	-0.860228	0.000000
14.306949	819.727782	0.000000	-0.870289	-0.870289	0.000000
14.327071	820.880705	0.000000	-0.880350	-0.880350	0.000000
14.347193	822.033627	0.000000	-0.890411	-0.890411	0.000000
14.367316	823.186549	0.000000	-0.900473	-0.900473	0.000000
14.387438	824.339472	0.000000	-0.910534	-0.910534	0.000000
14.407560	825.492394	0.000000	-0.920595	-0.920595	0.000000
14.427683	826.645316	0.000000	-0.930656	-0.930656	0.000000
14.447805	827.798239	0.000000	-0.940717	-0.940717	0.000000
14.467927	828.951161	0.000000	-0.950778	-0.950778	0.000000
14.488049	830.104083	0.000000	-0.960839	-0.960839	0.000000
14.508172	831.257006	0.000000	-0.970901	-0.970901	0.000000
14.528294	832.409928	0.000000	-0.980962	-0.980962	0.000000
14.548416	833.562850	0.000000	-0.991023	-0.991023	0.000000
14.568539	834.715773	0.000000	-1.001084	-1.001084	0.000000
14.588661	835.868695	0.000000	-1.011145	-1.011145	0.000000
14.608783	837.021617	0.000000	-1.021206	-1.021206	0.000000
14.628905	838.174540	0.000000	-1.031267	-1.031267	0.000000
14.649028	839.327462	0.000000	-1.041329	-1.041329	0.000000
14.669150	840.480384	0.000000	-1.051390	-1.051390	0.000000
14.689272	841.633307	0.000000	-1.061451	-1.061451	0.000000
14.709395	842.786229	0.000000	-1.071512	-1.071512	0.000000
14.729517	843.939151	0.000000	-1.081573	-1.081573	0.000000
14.749639	845.092074	0.000000	-1.091634	-1.091634	0.000000
14.769761	846.244996	0.000000	-1.101695	-1.101695	0.000000
14.789884	847.397918	0.000000	-1.111757	-1.111757	0.000000
14.810006	848.550841	0.000000	-1.121818	-1.121818	0.000000
14.830128	849.703763	0.000000	-1.131879	-1.131879	0.000000
14.850251	850.856685	0.000000	-1.141940	-1.141940	0.000000
14.870373	852.009608	0.000000	-1.152001	-1.152001	0.000000
14.890495	853.162530	0.000000	-1.162062	-1.162062	0.000000
14.910617	854.315452	0.000000	-1.172123	-1.172123	0.000000
14.930740	855.468375	0.000000	-1.182185	-1.182185	0.000000
14.950862	856.621297	0.000000	-1.192246	-1.192246	0.000000
14.970984	857.774219	0.000000	-1.202307	-1.202307	0.000000
14.991107	858.927142	0.000000	-1.212368	-1.212368	0.000000
15.011229	860.080064	0.000000	-1.222429	-1.222429	0.000000
15.031351	861.232986	0.000000	-1.232490	-1.232490	0.000000
15.051474	862.385909	0.000000	-1.242551	-1.242551	0.000000
15.071596	863.538831	0.000000	-1.252613	-1.252613	0.000000
15.091718	864.691753	0.000000	-1.262674	-1.262674	0.000000
15.111840	865.844676	0.000000	-1.272735	-1.272735	0.000000
15.131963	866.997598	0.000000	-1.282796	-1.282796	0.000000
15.152085	868.150520	0.000000	-1.292857	-1.292857	0.000000
15.172207	869.303443	0.000000	-1.302918	-1.302918	0.000000
15.192330	870.456365	0.000000	-1.312979	-1.312979	0.000000
15.212452	871.609287	0.000000	-1.323041	-1.323041	0.000000
15.232574	872.762210	0.000000	-1.333102	-1.333102	0.000000
15.252696	873.915132	0.000000	-1.343163	-1.343163	0.000000
15.272819	875.068054	0.000000	-1.353224	-1.353224	0.000000
15.292941	876.220977	0.000000	-1.363285	-1.363285	0.000000
15.313063	877.373899	0.000000	-1.373346	-1.373346	0.000000
15.333186	878.526821	0.000000	-1.383407	-1.383407	0.000000
15.353308	879.679744	0.000000	-1.393469	-1.393469	0.000000
15.373430	880.832666	0.000000	-1.403530	-1.403530	0.000000
15.393552	881.985588	0.000000	-1.413591	-1.413591	0.000000
15.413675	883.138511	0.000000	-1.423652	-1.423652	0.000000
15.433797	884.291433	0.000000	-1.433713	-1.433713	0.000000
15.453919	885.444355	0.000000	-1.443774	-1.443774	0.000000
15.474042	886.597278	0.000000	-1.453836	-1.453836	0.000000
15.494164	887.750200	0.000000	-1.463897	-1.463897	0.000000
15.514286	888.903122	0.000000	-1.473958	-1.473958	0.000000
15.534409	890.056045	0.000000	-1.484019	-1.484019	0.000000
15.554531	891.208967	0.000000	-1.494080	-1.494080	0.000000
15.574653	892.361890	0.000000	-1.504141	-1.504141	0.000000
15.594775	893.514812	0.000000	-1.514202	-1.514202	0.000000
15.614898	894.667734	0.000000	-1.524264	-1.524264	0.000000
15.635020	895.820657	0.000000	-1.534325	-1.534325	0.000000
15.655142	896.973579	0.000000	-1.544386	-1.544386	0.000000
15.675265	898.126501	0.000000	-1.554447	-1.554447	0.000000
15.695387	899.279424	0.000000	-1.564508	-1.564508	0.000000
15.715509	900.432346	0.000000	-1.574569	-1.574569	0.000000
15.735631	901.585268	0.000000	-1.584630	-1.584630	0.000000
15.755754	902.738191	0.000000	-1.594692	-1.594692	0.000000
15.775876	903.891113	0.000000	-1.604753	-1.604753	0.000000
15.795998	905.044035	0.000000	-1.614814	-1.614814	0.000000
15.816121	906.196958	0.000000	-1.624875	-1.624875	0.000000
15.836243	907.349880	0.000000	-1.634936	-1.634936	0.000000
15.856365	908.502802	0.000000	-1.644997	-1.644997	0.000000
15.876487	909.655725	0.000000	-1.655058	-1.655058	0.000000
15.896610	910.808647	0.000000	-1.665120	-1.665120	0.000000
15.916732	911.961569	0.000000	-1.675181	-1.675181	0.000000
15.936854	913.114492	0.000000	-1.685242	-1.685242	0.000000
15.956977	914.267414	0.000000	-1.695303	-1.695303	0.000000
15.977099	915.420336	0.000000	-1.705364	-1.705364	0.000000
15.997221	916.573259	0.000000	-1.715425	-1.715425	0.000000
16.017343	917.726181	0.000000	-1.725486	-1.725486	0.000000
16.037466	918.879103	0.000000	-1.735548	-1.735548	0.000000
16.057588	920.032026	0.000000	-1.745609	-1.745609	0.000000
16.077710	921.184948	0.000000	-1.755670	-1.755670	0.000000
16.097833	922.337870	0.000000	-1.765731	-1.765731	0.000000
16.117955	923.490793	0.000000	-1.775792	-1.775792	0.000000
16.138077	924.643715	0.000000	-1.785853	-1.785853	0.000000
16.158200	925.796637	0.000000	-1.795914	-1.795914	0.000000
16.178322	926.949560	0.000000	-1.805976	-1.805976	0.000000
16.198444	928.102482	0.000000	-1.816037	-1.816037	0.000000
16.218566	929.255404	0.000000	-1.826098	-1.826098	0.000000
16.238689	930.408327	0.000000	-1.836159	-1.836159	0.000000
16.258811	931.561249	0.000000	-1.846220	-1.846220	0.000000
16.278933	932.714171	0.000000	-1.856281	-1.856281	0.000000
16.299056	933.867094	0.000000	-1.866342	-1.866342	0.000000
16.319178	935.020016	0.000000	-1.876404	-1.876404	0.000000
16.339300	936.172938	0.000000	-1.886465	-1.886465	0.000000
16.359422	937.325861	0.000000	-1.896526	-1.896526	0.000000
16.379545	938.478783	0.000000	-1.906587	-1.906587	0.000000
16.399667	939.631705	0.000000	-1.916648	-1.916648	0.000000
16.419789	940.784628	0.000000	-1.926709	-1.926709	0.000000
16.439912	941.937550	0.000000	-1.936770	-1.936770	0.000000
16.460034	943.090472	0.000000	-1.946832	-1.946832	0.000000
16.480156	944.243395	0.000000	-1.956893	-1.956893	0.000000
16.500278	945.396317	0.000000	-1.966954	-1.966954	0.000000
16.520401	946.549239	0.000000	-1.977015	-1.977015	0.000000
16.540523	947.702162	0.000000	-1.987076	-1.987076	0.000000
16.560645	948.855084	0.000000	-1.997137	-1.997137	0.000000
16.580768	950.008006	0.000000	-2.007199	-2.007199	0.000000
16.600890	951.160929	0.000000	-2.017260	-2.017260	0.000000
16.621012	952.313851	0.000000	-2.027321	-2.027321	0.000000
16.641135	953.466773	0.000000	-2.037382	-2.037382	0.000000
16.661257	954.619696	0.000000	-2.047443	-2.047443	0.000000
16.681379	955.772618	0.000000	-2.057504	-2.057504	0.000000
16.701501	956.925540	0.000000	-2.067565	-2.067565	0.000000
16.721624	958.078463	0.000000	-2.077627	-2.077627	0.000000
16.741746	959.231385	0.000000	-2.087688	-2.087688	0.000000
16.761868	960.384307	0.000000	-2.097749	-2.097749	0.000000
16.781991	961.537230	0.000000	-2.107810	-2.107810	0.000000
16.802113	962.690152	0.000000	-2.117871	-2.117871	0.000000
16.822235	963.843074	0.000000	-2.127932	-2.127932	0.000000
16.842357	964.995997	0.000000	-2.137993	-2.137993	0.000000
16.862480	966.148919	0.000000	-2.148055	-2.148055	0.000000
16.882602	967.301841	0.000000	-2.158116	-2.158116	0.000000
16.902724	968.454764	0.000000	-2.168177	-2.168177	0.000000
16.922847	969.607686	0.000000	-2.178238	-2.178238	0.000000
16.942969	970.760608	0.000000	-2.188299	-2.188299	0.000000
16.963091	971.913531	0.000000	-2.198360	-2.198360	0.000000
16.983213	973.066453	0.000000	-2.208421	-2.208421	0.000000
17.003336	974.219376	0.000000	-2.218483	-2.218483	0.000000
17.023458	975.372298	0.000000	-2.228544	-2.228544	0.000000
17.043580	976.525220	0.000000	-2.238605	-2.238605	0.000000
17.063703	977.678143	0.000000	-2.248666	-2.248666	0.000000
17.083825	978.831065	0.000000	-2.258727	-2.258727	0.000000
17.103947	979.983987	0.000000	-2.268788	-2.268788	0.000000
17.124069	981.136910	0.000000	-2.278849	-2.278849	0.000000
17.144192	982.289832	0.000000	-2.288911	-2.288911	0.000000
17.164314	983.442754	0.000000	-2.298972	-2.298972	0.000000
17.184436	984.595677	0.000000	-2.309033	-2.309033	0.000000
17.204559	985.748599	0.000000	-2.319094	-2.319094	0.000000
17.224681	986.901521	0.000000	-2.329155	-2.329155	0.000000
17.244803	988.054444	0.000000	-2.339216	-2.339216	0.000000
17.264926	989.207366	0.000000	-2.349277	-2.349277	0.000000
17.285048	990.360288	0.000000	-2.359339	-2.359339	0.000000
17.305170	991.513211	0.000000	-2.369400	-2.369400	0.000000
17.325292	992.666133	0.000000	-2.379461	-2.379461	0.000000
17.345415	993.819055	0.000000	-2.389522	-2.389522	0.000000
17.365537	994.971978	0.000000	-2.399583	-2.399583	0.000000
17.385659	996.124900	0.000000	-2.409644	-2.409644	0.000000
17.405782	997.277822	0.000000	-2.419705	-2.419705	0.000000
17.425904	998.430745	0.000000	-2.429767	-2.429767	0.000000
17.446026	999.583667	0.000000	-2.439828	-2.439828	0.000000
17.466148	1000.736589	0.000000	-2.449889	-2.449889	0.000000
