# Theta(deg)	State0	State1	State2	State3
0.000000	0.000000000000	-0.000000000000	-0.000000000000	0.000000000000
2.882883	0.000000000000	-0.025157899128	-0.025157899128	0.000000000000
5.765766	0.000000000000	-0.050315798256	-0.050315798256	0.000000000000
8.648649	0.000000000000	-0.075473697384	-0.075473697384	0.000000000000
11.531532	0.000000000000	-0.100631596511	-0.100631596511	0.000000000000
14.414414	0.000000000000	-0.125789495639	-0.125789495639	0.000000000000
17.297297	0.000000000000	-0.150947394767	-0.150947394767	0.000000000000
20.180180	0.000000000000	-0.176105293895	-0.176105293895	0.000000000000
23.063063	0.000000000000	-0.201263193023	-0.201263193023	0.000000000000
25.945946	0.000000000000	-0.226421092151	-0.226421092151	0.000000000000
28.828829	0.000000000000	-0.251578991278	-0.251578991278	0.000000000000
31.711712	0.000000000000	-0.276736890406	-0.276736890406	0.000000000000
34.594595	0.000000000000	-0.301894789534	-0.301894789534	0.000000000000
37.477477	0.000000000000	-0.327052688662	-0.327052688662	0.000000000000
40.360360	0.000000000000	-0.352210587790	-0.352210587790	0.000000000000
43.243243	0.000000000000	-0.377368486918	-0.377368486918	0.000000000000
46.126126	0.000000000000	-0.402526386046	-0.402526386046	0.000000000000
49.009009	0.000000000000	-0.427684285173	-0.427684285173	0.000000000000
51.891892	0.000000000000	-0.452842184301	-0.452842184301	0.000000000000
54.774775	0.000000000000	-0.478000083429	-0.478000083429	0.000000000000
57.657658	0.000000000000	-0.503157982557	-0.503157982557	0.000000000000
60.540541	0.000000000000	-0.528315881685	-0.528315881685	0.000000000000
63.423423	0.000000000000	-0.553473780813	-0.553473780813	0.000000000000
66.306306	0.000000000000	-0.578631679940	-0.578631679940	0.000000000000
69.189189	0.000000000000	-0.603789579068	-0.603789579068	0.000000000000
72.072072	0.000000000000	-0.628947478196	-0.628947478196	0.000000000000
74.954955	0.000000000000	-0.654105377324	-0.654105377324	0.000000000000
77.837838	0.000000000000	-0.679263276452	-0.679263276452	0.000000000000
80.720721	0.000000000000	-0.704421175580	-0.704421175580	0.000000000000
83.603604	0.000000000000	-0.729579074708	-0.729579074708	0.000000000000
86.486486	0.000000000000	-0.754736973835	-0.754736973835	0.000000000000
89.369369	0.000000000000	-0.779894872963	-0.779894872963	0.000000000000
92.252252	0.000000000000	-0.805052772091	-0.805052772091	0.000000000000
95.135135	0.000000000000	-0.830210671219	-0.830210671219	0.000000000000
98.018018	0.000000000000	-0.855368570347	-0.855368570347	0.000000000000
100.900901	0.000000000000	-0.880526469475	-0.880526469475	0.000000000000
103.783784	0.000000000000	-0.905684368602	-0.905684368602	0.000000000000
106.666667	0.000000000000	-0.930842267730	-0.930842267730	0.000000000000
109.549550	0.000000000000	-0.956000166858	-0.956000166858	0.000000000000
112.432432	0.000000000000	-0.981158065986	-0.981158065986	0.000000000000
115.315315	0.000000000000	-1.006315965114	-1.006315965114	0.000000000000
118.198198	0.000000000000	-1.031473864242	-1.031473864242	0.000000000000
121.081081	0.000000000000	-1.056631763370	-1.056631763370	0.000000000000
123.963964	0.000000000000	-1.081789662497	-1.081789662497	0.000000000000
126.846847	0.000000000000	-1.106947561625	-1.106947561625	0.000000000000
129.729730	0.000000000000	-1.132105460753	-1.132105460753	0.000000000000
132.612613	0.000000000000	-1.157263359881	-1.157263359881	0.000000000000
135.495495	0.000000000000	-1.182421259009	-1.182421259009	0.000000000000
138.378378	0.000000000000	-1.207579158137	-1.207579158137	0.000000000000
141.261261	0.000000000000	-1.232737057264	-1.232737057264	0.000000000000
144.144144	0.000000000000	-1.257894956392	-1.257894956392	0.000000000000
147.027027	0.000000000000	-1.283052855520	-1.283052855520	0.000000000000
149.909910	0.000000000000	-1.308210754648	-1.308210754648	0.000000000000
152.792793	0.000000000000	-1.333368653776	-1.333368653776	0.000000000000
155.675676	0.000000000000	-1.358526552904	-1.358526552904	0.000000000000
158.558559	0.000000000000	-1.383684452032	-1.383684452032	0.000000000000
161.441441	0.000000000000	-1.408842351159	-1.408842351159	0.000000000000
164.324324	0.000000000000	-1.434000250287	-1.434000250287	0.000000000000
167.207207	0.000000000000	-1.459158149415	-1.459158149415	0.000000000000
170.090090	0.000000000000	-1.484316048543	-1.484316048543	0.000000000000
172.972973	0.000000000000	-1.509473947671	-1.509473947671	0.000000000000
175.855856	0.000000000000	-1.534631846799	-1.534631846799	0.000000000000
178.738739	0.000000000000	-1.559789745926	-1.559789745926	0.000000000000
181.621622	0.000000000000	-1.584947645054	-1.584947645054	0.000000000000
184.504505	0.000000000000	-1.610105544182	-1.610105544182	0.000000000000
187.387387	0.000000000000	-1.635263443310	-1.635263443310	0.000000000000
190.270270	0.000000000000	-1.660421342438	-1.660421342438	0.000000000000
193.153153	0.000000000000	-1.685579241566	-1.685579241566	0.000000000000
196.036036	0.000000000000	-1.710737140694	-1.710737140694	0.000000000000
198.918919	0.000000000000	-1.735895039821	-1.735895039821	0.000000000000
201.801802	0.000000000000	-1.761052938949	-1.761052938949	0.000000000000
204.684685	0.000000000000	-1.786210838077	-1.786210838077	0.000000000000
207.567568	0.000000000000	-1.811368737205	-1.811368737205	0.000000000000
210.450450	0.000000000000	-1.836526636333	-1.836526636333	0.000000000000
213.333333	0.000000000000	-1.861684535461	-1.861684535461	0.000000000000
216.216216	0.000000000000	-1.886842434588	-1.886842434588	0.000000000000
219.099099	0.000000000000	-1.912000333716	-1.912000333716	0.000000000000
221.981982	0.000000000000	-1.937158232844	-1.937158232844	0.000000000000
224.864865	0.000000000000	-1.962316131972	-1.962316131972	0.000000000000
227.747748	0.000000000000	-1.987474031100	-1.987474031100	0.000000000000
230.630631	0.000000000000	-2.012631930228	-2.012631930228	0.000000000000
233.513514	0.000000000000	-2.037789829356	-2.037789829356	0.000000000000
236.396396	0.000000000000	-2.062947728483	-2.062947728483	0.000000000000
239.279279	0.000000000000	-2.088105627611	-2.088105627611	0.000000000000
242.162162	0.000000000000	-2.113263526739	-2.113263526739	0.000000000000
245.045045	0.000000000000	-2.138421425867	-2.138421425867	0.000000000000
247.927928	0.000000000000	-2.163579324995	-2.163579324995	0.000000000000
250.810811	0.000000000000	-2.188737224123	-2.188737224123	0.000000000000
253.693694	0.000000000000	-2.213895123250	-2.213895123250	0.000000000000
256.576577	0.000000000000	-2.239053022378	-2.239053022378	0.000000000000
259.459459	0.000000000000	-2.264210921506	-2.264210921506	0.000000000000
262.342342	0.000000000000	-2.289368820634	-2.289368820634	0.000000000000
265.225225	0.000000000000	-2.314526719762	-2.314526719762	0.000000000000
268.108108	0.000000000000	-2.339684618890	-2.339684618890	0.000000000000
270.990991	0.000000000000	-2.364842518018	-2.364842518018	0.000000000000
273.873874	0.000000000000	-2.390000417145	-2.390000417145	0.000000000000
276.756757	0.000000000000	-2.415158316273	-2.415158316273	0.000000000000
279.639640	0.000000000000	-2.440316215401	-2.440316215401	0.000000000000
