# Theta(deg)	State0	State1	State2	State3
0.000000	0.000000000000	-0.000000000000	-0.000000000000	0.000000000000
0.180000	0.000000000000	-0.000314190684	-0.000314190684	0.000000000000
0.360000	0.000000000000	-0.000628381369	-0.000628381369	0.000000000000
0.540000	0.000000000000	-0.000942572053	-0.000942572053	0.000000000000
0.720000	0.000000000000	-0.001256762738	-0.001256762738	0.000000000000
0.900000	0.000000000000	-0.001570953422	-0.001570953422	0.000000000000
1.080000	0.000000000000	-0.001885144107	-0.001885144107	0.000000000000
1.260000	0.000000000000	-0.002199334791	-0.002199334791	0.000000000000
1.440000	0.000000000000	-0.002513525475	-0.002513525475	0.000000000000
1.620000	0.000000000000	-0.002827716160	-0.002827716160	0.000000000000
1.800000	0.000000000000	-0.003141906844	-0.003141906844	0.000000000000
1.980000	0.000000000000	-0.003456097529	-0.003456097529	0.000000000000
2.160000	0.000000000000	-0.003770288213	-0.003770288213	0.000000000000
2.340000	0.000000000000	-0.004084478898	-0.004084478898	0.000000000000
2.520000	0.000000000000	-0.004398669582	-0.004398669582	0.000000000000
2.700000	0.000000000000	-0.004712860266	-0.004712860266	0.000000000000
2.880000	0.000000000000	-0.005027050951	-0.005027050951	0.000000000000
3.060000	0.000000000000	-0.005341241635	-0.005341241635	0.000000000000
3.240000	0.000000000000	-0.005655432320	-0.005655432320	0.000000000000
3.420000	0.000000000000	-0.005969623004	-0.005969623004	0.000000000000
3.600000	0.000000000000	-0.006283813689	-0.006283813689	0.000000000000
3.780000	0.000000000000	-0.006598004373	-0.006598004373	0.000000000000
3.960000	0.000000000000	-0.006912195057	-0.006912195057	0.000000000000
4.140000	0.000000000000	-0.007226385742	-0.007226385742	0.000000000000
4.320000	0.000000000000	-0.007540576426	-0.007540576426	0.000000000000
4.500000	0.000000000000	-0.007854767111	-0.007854767111	0.000000000000
4.680000	0.000000000000	-0.008168957795	-0.008168957795	0.000000000000
4.860000	0.000000000000	-0.008483148480	-0.008483148480	0.000000000000
5.040000	0.000000000000	-0.008797339164	-0.008797339164	0.000000000000
5.220000	0.000000000000	-0.009111529848	-0.009111529848	0.000000000000
5.400000	0.000000000000	-0.009425720533	-0.009425720533	0.000000000000
5.580000	0.000000000000	-0.009739911217	-0.009739911217	0.000000000000
5.760000	0.000000000000	-0.010054101902	-0.010054101902	0.000000000000
5.940000	0.000000000000	-0.010368292586	-0.010368292586	0.000000000000
6.120000	0.000000000000	-0.010682483271	-0.010682483271	0.000000000000
6.300000	0.000000000000	-0.010996673955	-0.010996673955	0.000000000000
6.480000	0.000000000000	-0.011310864639	-0.011310864639	0.000000000000
6.660000	0.000000000000	-0.011625055324	-0.011625055324	0.000000000000
6.840000	0.000000000000	-0.011939246008	-0.011939246008	0.000000000000
7.020000	0.000000000000	-0.012253436693	-0.012253436693	0.000000000000
7.200000	0.000000000000	-0.012567627377	-0.012567627377	0.000000000000
7.380000	0.000000000000	-0.012881818062	-0.012881818062	0.000000000000
7.560000	0.000000000000	-0.013196008746	-0.013196008746	0.000000000000
7.740000	0.000000000000	-0.013510199430	-0.013510199430	0.000000000000
7.920000	0.000000000000	-0.013824390115	-0.013824390115	0.000000000000
8.100000	0.000000000000	-0.014138580799	-0.014138580799	0.000000000000
8.280000	0.000000000000	-0.014452771484	-0.014452771484	0.000000000000
8.460000	0.000000000000	-0.014766962168	-0.014766962168	0.000000000000
8.640000	0.000000000000	-0.015081152853	-0.015081152853	0.000000000000
8.820000	0.000000000000	-0.015395343537	-0.015395343537	0.000000000000
9.000000	0.000000000000	-0.015709534221	-0.015709534221	0.000000000000
9.180000	0.000000000000	-0.016023724906	-0.016023724906	0.000000000000
9.360000	0.000000000000	-0.016337915590	-0.016337915590	0.000000000000
9.540000	0.000000000000	-0.016652106275	-0.016652106275	0.000000000000
9.720000	0.000000000000	-0.016966296959	-0.016966296959	0.000000000000
9.900000	0.000000000000	-0.017280487644	-0.017280487644	0.000000000000
10.080000	0.000000000000	-0.017594678328	-0.017594678328	0.000000000000
10.260000	0.000000000000	-0.017908869012	-0.017908869012	0.000000000000
10.440000	0.000000000000	-0.018223059697	-0.018223059697	0.000000000000
10.620000	0.000000000000	-0.018537250381	-0.018537250381	0.000000000000
10.800000	0.000000000000	-0.018851441066	-0.018851441066	0.000000000000
10.980000	0.000000000000	-0.019165631750	-0.019165631750	0.000000000000
11.160000	0.000000000000	-0.019479822435	-0.019479822435	0.000000000000
11.340000	0.000000000000	-0.019794013119	-0.019794013119	0.000000000000
11.520000	0.000000000000	-0.020108203803	-0.020108203803	0.000000000000
11.700000	0.000000000000	-0.020422394488	-0.020422394488	0.000000000000
11.880000	0.000000000000	-0.020736585172	-0.020736585172	0.000000000000
12.060000	0.000000000000	-0.021050775857	-0.021050775857	0.000000000000
12.240000	0.000000000000	-0.021364966541	-0.021364966541	0.000000000000
12.420000	0.000000000000	-0.021679157225	-0.021679157225	0.000000000000
12.600000	0.000000000000	-0.021993347910	-0.021993347910	0.000000000000
12.780000	0.000000000000	-0.022307538594	-0.022307538594	0.000000000000
12.960000	0.000000000000	-0.022621729279	-0.022621729279	0.000000000000
13.140000	0.000000000000	-0.022935919963	-0.022935919963	0.000000000000
13.320000	0.000000000000	-0.023250110648	-0.023250110648	0.000000000000
13.500000	0.000000000000	-0.023564301332	-0.023564301332	0.000000000000
13.680000	0.000000000000	-0.023878492016	-0.023878492016	0.000000000000
13.860000	0.000000000000	-0.024192682701	-0.024192682701	0.000000000000
14.040000	0.000000000000	-0.024506873385	-0.024506873385	0.000000000000
14.220000	0.000000000000	-0.024821064070	-0.024821064070	0.000000000000
14.400000	0.000000000000	-0.025135254754	-0.025135254754	0.000000000000
14.580000	0.000000000000	-0.025449445439	-0.025449445439	0.000000000000
14.760000	0.000000000000	-0.025763636123	-0.025763636123	0.000000000000
14.940000	0.000000000000	-0.026077826807	-0.026077826807	0.000000000000
15.120000	0.000000000000	-0.026392017492	-0.026392017492	0.000000000000
15.300000	0.000000000000	-0.026706208176	-0.026706208176	0.000000000000
15.480000	0.000000000000	-0.027020398861	-0.027020398861	0.000000000000
15.660000	0.000000000000	-0.027334589545	-0.027334589545	0.000000000000
15.840000	0.000000000000	-0.027648780230	-0.027648780230	0.000000000000
16.020000	0.000000000000	-0.027962970914	-0.027962970914	0.000000000000
16.200000	0.000000000000	-0.028277161598	-0.028277161598	0.000000000000
16.380000	0.000000000000	-0.028591352283	-0.028591352283	0.000000000000
16.560000	0.000000000000	-0.028905542967	-0.028905542967	0.000000000000
16.740000	0.000000000000	-0.029219733652	-0.029219733652	0.000000000000
16.920000	0.000000000000	-0.029533924336	-0.029533924336	0.000000000000
17.100000	0.000000000000	-0.029848115021	-0.029848115021	0.000000000000
17.280000	0.000000000000	-0.030162305705	-0.030162305705	0.000000000000
17.460000	0.000000000000	-0.030476496389	-0.030476496389	0.000000000000
17.640000	0.000000000000	-0.030790687074	-0.030790687074	0.000000000000
17.820000	0.000000000000	-0.031104877758	-0.031104877758	0.000000000000
18.000000	0.000000000000	-0.031419068443	-0.031419068443	0.000000000000
18.180000	0.000000000000	-0.031733259127	-0.031733259127	0.000000000000
18.360000	0.000000000000	-0.032047449812	-0.032047449812	0.000000000000
18.540000	0.000000000000	-0.032361640496	-0.032361640496	0.000000000000
18.720000	0.000000000000	-0.032675831180	-0.032675831180	0.000000000000
18.900000	0.000000000000	-0.032990021865	-0.032990021865	0.000000000000
19.080000	0.000000000000	-0.033304212549	-0.033304212549	0.000000000000
19.260000	0.000000000000	-0.033618403234	-0.033618403234	0.000000000000
19.440000	0.000000000000	-0.033932593918	-0.033932593918	0.000000000000
19.620000	0.000000000000	-0.034246784603	-0.034246784603	0.000000000000
19.800000	0.000000000000	-0.034560975287	-0.034560975287	0.000000000000
19.980000	0.000000000000	-0.034875165971	-0.034875165971	0.000000000000
20.160000	0.000000000000	-0.035189356656	-0.035189356656	0.000000000000
20.340000	0.000000000000	-0.035503547340	-0.035503547340	0.000000000000
20.520000	0.000000000000	-0.035817738025	-0.035817738025	0.000000000000
20.700000	0.000000000000	-0.036131928709	-0.036131928709	0.000000000000
20.880000	0.000000000000	-0.036446119394	-0.036446119394	0.000000000000
21.060000	0.000000000000	-0.036760310078	-0.036760310078	0.000000000000
21.240000	0.000000000000	-0.037074500762	-0.037074500762	0.000000000000
21.420000	0.000000000000	-0.037388691447	-0.037388691447	0.000000000000
21.600000	0.000000000000	-0.037702882131	-0.037702882131	0.000000000000
21.780000	0.000000000000	-0.038017072816	-0.038017072816	0.000000000000
21.960000	0.000000000000	-0.038331263500	-0.038331263500	0.000000000000
22.140000	0.000000000000	-0.038645454185	-0.038645454185	0.000000000000
22.320000	0.000000000000	-0.038959644869	-0.038959644869	0.000000000000
22.500000	0.000000000000	-0.039273835553	-0.039273835553	0.000000000000
22.680000	0.000000000000	-0.039588026238	-0.039588026238	0.000000000000
22.860000	0.000000000000	-0.039902216922	-0.039902216922	0.000000000000
23.040000	0.000000000000	-0.040216407607	-0.040216407607	0.000000000000
23.220000	0.000000000000	-0.040530598291	-0.040530598291	0.000000000000
23.400000	0.000000000000	-0.040844788976	-0.040844788976	0.000000000000
23.580000	0.000000000000	-0.041158979660	-0.041158979660	0.000000000000
23.760000	0.000000000000	-0.041473170344	-0.041473170344	0.000000000000
23.940000	0.000000000000	-0.041787361029	-0.041787361029	0.000000000000
24.120000	0.000000000000	-0.042101551713	-0.042101551713	0.000000000000
24.300000	0.000000000000	-0.042415742398	-0.042415742398	0.000000000000
24.480000	0.000000000000	-0.042729933082	-0.042729933082	0.000000000000
24.660000	0.000000000000	-0.043044123767	-0.043044123767	0.000000000000
24.840000	0.000000000000	-0.043358314451	-0.043358314451	0.000000000000
25.020000	0.000000000000	-0.043672505135	-0.043672505135	0.000000000000
25.200000	0.000000000000	-0.043986695820	-0.043986695820	0.000000000000
25.380000	0.000000000000	-0.044300886504	-0.044300886504	0.000000000000
25.560000	0.000000000000	-0.044615077189	-0.044615077189	0.000000000000
25.740000	0.000000000000	-0.044929267873	-0.044929267873	0.000000000000
25.920000	0.000000000000	-0.045243458558	-0.045243458558	0.000000000000
26.100000	0.000000000000	-0.045557649242	-0.045557649242	0.000000000000
26.280000	0.000000000000	-0.045871839926	-0.045871839926	0.000000000000
26.460000	0.000000000000	-0.046186030611	-0.046186030611	0.000000000000
26.640000	0.000000000000	-0.046500221295	-0.046500221295	0.000000000000
26.820000	0.000000000000	-0.046814411980	-0.046814411980	0.000000000000
27.000000	0.000000000000	-0.047128602664	-0.047128602664	0.000000000000
27.180000	0.000000000000	-0.047442793349	-0.047442793349	0.000000000000
27.360000	0.000000000000	-0.047756984033	-0.047756984033	0.000000000000
27.540000	0.000000000000	-0.048071174717	-0.048071174717	0.000000000000
27.720000	0.000000000000	-0.048385365402	-0.048385365402	0.000000000000
27.900000	0.000000000000	-0.048699556086	-0.048699556086	0.000000000000
28.080000	0.000000000000	-0.049013746771	-0.049013746771	0.000000000000
28.260000	0.000000000000	-0.049327937455	-0.049327937455	0.000000000000
28.440000	0.000000000000	-0.049642128140	-0.049642128140	0.000000000000
